college_name,city,state,course_supported,fees
Shriram,,Industrial Training Institute Private Maharashtra,bipc,30000
Shriram,,Industrial Training Institute Private Maharashtra,cec,30000
Shriram,,Industrial Training Institute Private Maharashtra,hec,30000
Shriram,,Industrial Training Institute Private Maharashtra,general,30000
Rural,,Iti Kazikanbus Private Maharashtra,mpc,30000
Rural,,Iti Kazikanbus Private Maharashtra,bipc,30000
Rural,,Iti Kazikanbus Private Maharashtra,cec,30000
Rural,,Iti Kazikanbus Private Maharashtra,hec,30000
Rural,,Iti Kazikanbus Private Maharashtra,general,30000
Govind,,Industrial Traning Institute NatPerpivuatete Maharashtra,mpc,30000
Govind,,Industrial Traning Institute NatPerpivuatete Maharashtra,bipc,30000
Govind,,Industrial Traning Institute NatPerpivuatete Maharashtra,cec,30000
Govind,,Industrial Traning Institute NatPerpivuatete Maharashtra,hec,30000
Govind,,Industrial Traning Institute NatPerpivuatete Maharashtra,general,30000
Yashwantrao Mohite,,Industrial TraininPgr Iivnastteitute Maharashtra,mpc,30000
Yashwantrao Mohite,,Industrial TraininPgr Iivnastteitute Maharashtra,bipc,30000
Yashwantrao Mohite,,Industrial TraininPgr Iivnastteitute Maharashtra,cec,30000
Yashwantrao Mohite,,Industrial TraininPgr Iivnastteitute Maharashtra,hec,30000
Yashwantrao Mohite,,Industrial TraininPgr Iivnastteitute Maharashtra,general,30000
Rajmata,,Industrial Training Institute KPharinvaatpeur Maharashtra,mpc,30000
Rajmata,,Industrial Training Institute KPharinvaatpeur Maharashtra,bipc,30000
Rajmata,,Industrial Training Institute KPharinvaatpeur Maharashtra,cec,30000
Rajmata,,Industrial Training Institute KPharinvaatpeur Maharashtra,hec,30000
Rajmata,,Industrial Training Institute KPharinvaatpeur Maharashtra,general,30000
Sambhaji Pvt Industrail Training Center,,Maharashtra,mpc,30000
Sambhaji Pvt Industrail Training Center,,Maharashtra,bipc,30000
Sambhaji Pvt Industrail Training Center,,Maharashtra,cec,30000
Sambhaji Pvt Industrail Training Center,,Maharashtra,hec,30000
Sambhaji Pvt Industrail Training Center,,Maharashtra,general,30000
Sairam,,Industrial Training Institute Private Maharashtra,mpc,30000
Sairam,,Industrial Training Institute Private Maharashtra,bipc,30000
Sairam,,Industrial Training Institute Private Maharashtra,cec,30000
Sairam,,Industrial Training Institute Private Maharashtra,hec,30000
Sairam,,Industrial Training Institute Private Maharashtra,general,30000
Parshuram (Pvt) Industrial Training Insititute,,Maharashtra,mpc,30000
Parshuram (Pvt) Industrial Training Insititute,,Maharashtra,bipc,30000
Parshuram (Pvt) Industrial Training Insititute,,Maharashtra,cec,30000
Parshuram (Pvt) Industrial Training Insititute,,Maharashtra,hec,30000
Parshuram (Pvt) Industrial Training Insititute,,Maharashtra,general,30000
Mouda Pvt. ITI Mouda,,Maharashtra,mpc,30000
Mouda Pvt. ITI Mouda,,Maharashtra,bipc,30000
Mouda Pvt. ITI Mouda,,Maharashtra,cec,30000
Mouda Pvt. ITI Mouda,,Maharashtra,hec,30000
Mouda Pvt. ITI Mouda,,Maharashtra,general,30000
Kothale,,Industrial Training Institute Private Maharashtra,mpc,30000
Kothale,,Industrial Training Institute Private Maharashtra,bipc,30000
Kothale,,Industrial Training Institute Private Maharashtra,cec,30000
Kothale,,Industrial Training Institute Private Maharashtra,hec,30000
Kothale,,Industrial Training Institute Private Maharashtra,general,30000
Shriram Industrial Traning Institute Mouda,,Maharashtra,mpc,30000
Shriram Industrial Traning Institute Mouda,,Maharashtra,bipc,30000
Shriram Industrial Traning Institute Mouda,,Maharashtra,cec,30000
Shriram Industrial Traning Institute Mouda,,Maharashtra,hec,30000
Shriram Industrial Traning Institute Mouda,,Maharashtra,general,30000
Samrat Ashok Ayodogik,,Industrial TraPinriinvagt eInstituteMaharashtra,mpc,30000
Samrat Ashok Ayodogik,,Industrial TraPinriinvagt eInstituteMaharashtra,bipc,30000
Samrat Ashok Ayodogik,,Industrial TraPinriinvagt eInstituteMaharashtra,cec,30000
Samrat Ashok Ayodogik,,Industrial TraPinriinvagt eInstituteMaharashtra,hec,30000
Samrat Ashok Ayodogik,,Industrial TraPinriinvagt eInstituteMaharashtra,general,30000
Harsh Industrial Training Institute,,Maharashtra,mpc,30000
Harsh Industrial Training Institute,,Maharashtra,bipc,30000
Harsh Industrial Training Institute,,Maharashtra,cec,30000
Harsh Industrial Training Institute,,Maharashtra,hec,30000
Harsh Industrial Training Institute,,Maharashtra,general,30000
Nutan,,Industrial Training Institute ChinParwivaalte Maharashtra,mpc,30000
Nutan,,Industrial Training Institute ChinParwivaalte Maharashtra,bipc,30000
Nutan,,Industrial Training Institute ChinParwivaalte Maharashtra,cec,30000
Nutan,,Industrial Training Institute ChinParwivaalte Maharashtra,hec,30000
Nutan,,Industrial Training Institute ChinParwivaalte Maharashtra,general,30000
Gan Gan Ganate Bote,,Industrial TrainPirnivga Ite Maharashtra,mpc,30000
Gan Gan Ganate Bote,,Industrial TrainPirnivga Ite Maharashtra,bipc,30000
Gan Gan Ganate Bote,,Industrial TrainPirnivga Ite Maharashtra,cec,30000
Gan Gan Ganate Bote,,Industrial TrainPirnivga Ite Maharashtra,hec,30000
Gan Gan Ganate Bote,,Industrial TrainPirnivga Ite Maharashtra,general,30000
Dr R.G.Bhoyar,,Industrial Training InstPituritveate Maharashtra,mpc,30000
Dr R.G.Bhoyar,,Industrial Training InstPituritveate Maharashtra,bipc,30000
Dr R.G.Bhoyar,,Industrial Training InstPituritveate Maharashtra,cec,30000
Dr R.G.Bhoyar,,Industrial Training InstPituritveate Maharashtra,hec,30000
Dr R.G.Bhoyar,,Industrial Training InstPituritveate Maharashtra,general,30000
Dr. Arun Motghare,,Industrial Training PInrsivtaitutete Maharashtra,mpc,30000
Dr. Arun Motghare,,Industrial Training PInrsivtaitutete Maharashtra,bipc,30000
Dr. Arun Motghare,,Industrial Training PInrsivtaitutete Maharashtra,cec,30000
Dr. Arun Motghare,,Industrial Training PInrsivtaitutete Maharashtra,hec,30000
Dr. Arun Motghare,,Industrial Training PInrsivtaitutete Maharashtra,general,30000
Smt.Padmini,,Industrial Training InstituPteri vEaktteanagar MDaighhaarnacshhitra,mpc,30000
Smt.Padmini,,Industrial Training InstituPteri vEaktteanagar MDaighhaarnacshhitra,bipc,30000
Smt.Padmini,,Industrial Training InstituPteri vEaktteanagar MDaighhaarnacshhitra,cec,30000
Smt.Padmini,,Industrial Training InstituPteri vEaktteanagar MDaighhaarnacshhitra,hec,30000
Smt.Padmini,,Industrial Training InstituPteri vEaktteanagar MDaighhaarnacshhitra,general,30000
Haji Mohammed Saheb Thakur,,Iti Private Maharashtra,mpc,30000
Haji Mohammed Saheb Thakur,,Iti Private Maharashtra,bipc,30000
Haji Mohammed Saheb Thakur,,Iti Private Maharashtra,cec,30000
Haji Mohammed Saheb Thakur,,Iti Private Maharashtra,hec,30000
Haji Mohammed Saheb Thakur,,Iti Private Maharashtra,general,30000
Shri Sai Industrial Training Institute,,Maharashtra,mpc,30000
Shri Sai Industrial Training Institute,,Maharashtra,bipc,30000
Shri Sai Industrial Training Institute,,Maharashtra,cec,30000
Shri Sai Industrial Training Institute,,Maharashtra,hec,30000
Shri Sai Industrial Training Institute,,Maharashtra,general,30000
Sangramsingh Industrial Training Institute,,Maharashtra,mpc,30000
Sangramsingh Industrial Training Institute,,Maharashtra,bipc,30000
Sangramsingh Industrial Training Institute,,Maharashtra,cec,30000
Sangramsingh Industrial Training Institute,,Maharashtra,hec,30000
Sangramsingh Industrial Training Institute,,Maharashtra,general,30000
Shri Kundlikrao Ramrao Jagtap Patil,,IPndriuvasttreial TrainMinagh aInrsatsithuttrea,mpc,30000
Shri Kundlikrao Ramrao Jagtap Patil,,IPndriuvasttreial TrainMinagh aInrsatsithuttrea,bipc,30000
Shri Kundlikrao Ramrao Jagtap Patil,,IPndriuvasttreial TrainMinagh aInrsatsithuttrea,cec,30000
Shri Kundlikrao Ramrao Jagtap Patil,,IPndriuvasttreial TrainMinagh aInrsatsithuttrea,hec,30000
Shri Kundlikrao Ramrao Jagtap Patil,,IPndriuvasttreial TrainMinagh aInrsatsithuttrea,general,30000
Industrial Training Centre Talegaon Dighe,,Maharashtra,mpc,30000
Industrial Training Centre Talegaon Dighe,,Maharashtra,bipc,30000
Industrial Training Centre Talegaon Dighe,,Maharashtra,cec,30000
Industrial Training Centre Talegaon Dighe,,Maharashtra,hec,30000
Industrial Training Centre Talegaon Dighe,,Maharashtra,general,30000
Industrial Training Centre Sakur,,Maharashtra,mpc,30000
Industrial Training Centre Sakur,,Maharashtra,bipc,30000
Industrial Training Centre Sakur,,Maharashtra,cec,30000
Industrial Training Centre Sakur,,Maharashtra,hec,30000
Industrial Training Centre Sakur,,Maharashtra,general,30000
"Parvati, Itc Mandrup Tal.South Solapur",Itc Mandrup Tal.South Solapur,Maharashtra,mpc,30000
"Parvati, Itc Mandrup Tal.South Solapur",Itc Mandrup Tal.South Solapur,Maharashtra,bipc,30000
"Parvati, Itc Mandrup Tal.South Solapur",Itc Mandrup Tal.South Solapur,Maharashtra,cec,30000
"Parvati, Itc Mandrup Tal.South Solapur",Itc Mandrup Tal.South Solapur,Maharashtra,hec,30000
"Parvati, Itc Mandrup Tal.South Solapur",Itc Mandrup Tal.South Solapur,Maharashtra,general,30000
Saibaba,,Industrial Training Institute Private Maharashtra,mpc,30000
Saibaba,,Industrial Training Institute Private Maharashtra,bipc,30000
Saibaba,,Industrial Training Institute Private Maharashtra,cec,30000
Saibaba,,Industrial Training Institute Private Maharashtra,hec,30000
Saibaba,,Industrial Training Institute Private Maharashtra,general,30000
Babuji (Pvt)Industrial Training Institute,,Maharashtra,mpc,30000
Babuji (Pvt)Industrial Training Institute,,Maharashtra,bipc,30000
Babuji (Pvt)Industrial Training Institute,,Maharashtra,cec,30000
Babuji (Pvt)Industrial Training Institute,,Maharashtra,hec,30000
Babuji (Pvt)Industrial Training Institute,,Maharashtra,general,30000
Bhaiyyasaheb Bhoyar,,Industrial TrainiPnrgiv Iantsetitute Maharashtra,mpc,30000
Bhaiyyasaheb Bhoyar,,Industrial TrainiPnrgiv Iantsetitute Maharashtra,bipc,30000
Bhaiyyasaheb Bhoyar,,Industrial TrainiPnrgiv Iantsetitute Maharashtra,cec,30000
Bhaiyyasaheb Bhoyar,,Industrial TrainiPnrgiv Iantsetitute Maharashtra,hec,30000
Bhaiyyasaheb Bhoyar,,Industrial TrainiPnrgiv Iantsetitute Maharashtra,general,30000
K.C.Ronghe,,Industrial Trainning InstituPtreivate Maharashtra,mpc,30000
K.C.Ronghe,,Industrial Trainning InstituPtreivate Maharashtra,bipc,30000
K.C.Ronghe,,Industrial Trainning InstituPtreivate Maharashtra,cec,30000
K.C.Ronghe,,Industrial Trainning InstituPtreivate Maharashtra,hec,30000
K.C.Ronghe,,Industrial Trainning InstituPtreivate Maharashtra,general,30000
Vidyanniketan,,Industrial Training InstitPurtievate Maharashtra,mpc,30000
Vidyanniketan,,Industrial Training InstitPurtievate Maharashtra,bipc,30000
Vidyanniketan,,Industrial Training InstitPurtievate Maharashtra,cec,30000
Vidyanniketan,,Industrial Training InstitPurtievate Maharashtra,hec,30000
Vidyanniketan,,Industrial Training InstitPurtievate Maharashtra,general,30000
Globus Industrial Training Institute Kamptee,,Maharashtra,mpc,30000
Globus Industrial Training Institute Kamptee,,Maharashtra,bipc,30000
Globus Industrial Training Institute Kamptee,,Maharashtra,cec,30000
Globus Industrial Training Institute Kamptee,,Maharashtra,hec,30000
Globus Industrial Training Institute Kamptee,,Maharashtra,general,30000
Amir Privet Industrial Training Center,,Maharashtra,mpc,30000
Amir Privet Industrial Training Center,,Maharashtra,bipc,30000
Amir Privet Industrial Training Center,,Maharashtra,cec,30000
Amir Privet Industrial Training Center,,Maharashtra,hec,30000
Amir Privet Industrial Training Center,,Maharashtra,general,30000
"Late Gangadharrao Korde I.T.C., Pithori",Pithori,Maharashtra,mpc,30000
"Late Gangadharrao Korde I.T.C., Pithori",Pithori,Maharashtra,bipc,30000
"Late Gangadharrao Korde I.T.C., Pithori",Pithori,Maharashtra,cec,30000
"Late Gangadharrao Korde I.T.C., Pithori",Pithori,Maharashtra,hec,30000
"Late Gangadharrao Korde I.T.C., Pithori",Pithori,Maharashtra,general,30000
Hari Om,,Industrial Training Institute Private Maharashtra,mpc,30000
Hari Om,,Industrial Training Institute Private Maharashtra,bipc,30000
Hari Om,,Industrial Training Institute Private Maharashtra,cec,30000
Hari Om,,Industrial Training Institute Private Maharashtra,hec,30000
Hari Om,,Industrial Training Institute Private Maharashtra,general,30000
Chetana,,Industrial Training Institute Private Maharashtra,mpc,30000
Chetana,,Industrial Training Institute Private Maharashtra,bipc,30000
Chetana,,Industrial Training Institute Private Maharashtra,cec,30000
Chetana,,Industrial Training Institute Private Maharashtra,hec,30000
Chetana,,Industrial Training Institute Private Maharashtra,general,30000
Dr. A. P. Pillai Industrial Taining Centre,,Maharashtra,mpc,30000
Dr. A. P. Pillai Industrial Taining Centre,,Maharashtra,bipc,30000
Dr. A. P. Pillai Industrial Taining Centre,,Maharashtra,cec,30000
Dr. A. P. Pillai Industrial Taining Centre,,Maharashtra,hec,30000
Dr. A. P. Pillai Industrial Taining Centre,,Maharashtra,general,30000
"Sree Balaji Industrial Training Institute ,(Pvt)",(Pvt),Maharashtra,mpc,30000
"Sree Balaji Industrial Training Institute ,(Pvt)",(Pvt),Maharashtra,bipc,30000
"Sree Balaji Industrial Training Institute ,(Pvt)",(Pvt),Maharashtra,cec,30000
"Sree Balaji Industrial Training Institute ,(Pvt)",(Pvt),Maharashtra,hec,30000
"Sree Balaji Industrial Training Institute ,(Pvt)",(Pvt),Maharashtra,general,30000
Sambhaji Sayare,,Industrial Training InPsrtiivtate Maharashtra,mpc,30000
Sambhaji Sayare,,Industrial Training InPsrtiivtate Maharashtra,bipc,30000
Sambhaji Sayare,,Industrial Training InPsrtiivtate Maharashtra,cec,30000
Sambhaji Sayare,,Industrial Training InPsrtiivtate Maharashtra,hec,30000
Sambhaji Sayare,,Industrial Training InPsrtiivtate Maharashtra,general,30000
Yashodeep Industrial Training Institute,,Maharashtra,mpc,30000
Yashodeep Industrial Training Institute,,Maharashtra,bipc,30000
Yashodeep Industrial Training Institute,,Maharashtra,cec,30000
Yashodeep Industrial Training Institute,,Maharashtra,hec,30000
Yashodeep Industrial Training Institute,,Maharashtra,general,30000
Jamnalal Bajaj Pvt Iti,,Maharashtra,mpc,30000
Jamnalal Bajaj Pvt Iti,,Maharashtra,bipc,30000
Jamnalal Bajaj Pvt Iti,,Maharashtra,cec,30000
Jamnalal Bajaj Pvt Iti,,Maharashtra,hec,30000
Jamnalal Bajaj Pvt Iti,,Maharashtra,general,30000
Samruddhi Pvt. Iti,,Maharashtra,mpc,30000
Samruddhi Pvt. Iti,,Maharashtra,bipc,30000
Samruddhi Pvt. Iti,,Maharashtra,cec,30000
Samruddhi Pvt. Iti,,Maharashtra,hec,30000
Samruddhi Pvt. Iti,,Maharashtra,general,30000
Karam,,Iti Chikhli Private Maharashtra,mpc,30000
Karam,,Iti Chikhli Private Maharashtra,bipc,30000
Karam,,Iti Chikhli Private Maharashtra,cec,30000
Karam,,Iti Chikhli Private Maharashtra,hec,30000
Karam,,Iti Chikhli Private Maharashtra,general,30000
Jai Hanuman,,ITI Private Maharashtra,mpc,30000
Jai Hanuman,,ITI Private Maharashtra,bipc,30000
Jai Hanuman,,ITI Private Maharashtra,cec,30000
Jai Hanuman,,ITI Private Maharashtra,hec,30000
Jai Hanuman,,ITI Private Maharashtra,general,30000
Aabasaheb Shivajirao Sitaram Patil,,ITPIrivate Maharashtra,mpc,30000
Aabasaheb Shivajirao Sitaram Patil,,ITPIrivate Maharashtra,bipc,30000
Aabasaheb Shivajirao Sitaram Patil,,ITPIrivate Maharashtra,cec,30000
Aabasaheb Shivajirao Sitaram Patil,,ITPIrivate Maharashtra,hec,30000
Aabasaheb Shivajirao Sitaram Patil,,ITPIrivate Maharashtra,general,30000
Prakashbhau Umathe,,ITI Private Maharashtra,mpc,30000
Prakashbhau Umathe,,ITI Private Maharashtra,bipc,30000
Prakashbhau Umathe,,ITI Private Maharashtra,cec,30000
Prakashbhau Umathe,,ITI Private Maharashtra,hec,30000
Prakashbhau Umathe,,ITI Private Maharashtra,general,30000
Vitthalrao Patil,,Industrial Training InstiPturtivea Kteale Maharashtra,mpc,30000
Vitthalrao Patil,,Industrial Training InstiPturtivea Kteale Maharashtra,bipc,30000
Vitthalrao Patil,,Industrial Training InstiPturtivea Kteale Maharashtra,cec,30000
Vitthalrao Patil,,Industrial Training InstiPturtivea Kteale Maharashtra,hec,30000
Vitthalrao Patil,,Industrial Training InstiPturtivea Kteale Maharashtra,general,30000
Vilaschandra M.Mehta,,Industrial TrainPinrigv aIntestitute Maharashtra,mpc,30000
Vilaschandra M.Mehta,,Industrial TrainPinrigv aIntestitute Maharashtra,bipc,30000
Vilaschandra M.Mehta,,Industrial TrainPinrigv aIntestitute Maharashtra,cec,30000
Vilaschandra M.Mehta,,Industrial TrainPinrigv aIntestitute Maharashtra,hec,30000
Vilaschandra M.Mehta,,Industrial TrainPinrigv aIntestitute Maharashtra,general,30000
Tulsi,,Industrial Training Institute Private Maharashtra,mpc,30000
Tulsi,,Industrial Training Institute Private Maharashtra,bipc,30000
Tulsi,,Industrial Training Institute Private Maharashtra,cec,30000
Tulsi,,Industrial Training Institute Private Maharashtra,hec,30000
Tulsi,,Industrial Training Institute Private Maharashtra,general,30000
Vinit,,Industrial Training Institute Private Maharashtra,mpc,30000
Vinit,,Industrial Training Institute Private Maharashtra,bipc,30000
Vinit,,Industrial Training Institute Private Maharashtra,cec,30000
Vinit,,Industrial Training Institute Private Maharashtra,hec,30000
Vinit,,Industrial Training Institute Private Maharashtra,general,30000
Don Bosco,,Industrial Traininng InstituPterivate Maharashtra,mpc,30000
Don Bosco,,Industrial Traininng InstituPterivate Maharashtra,bipc,30000
Don Bosco,,Industrial Traininng InstituPterivate Maharashtra,cec,30000
Don Bosco,,Industrial Traininng InstituPterivate Maharashtra,hec,30000
Don Bosco,,Industrial Traininng InstituPterivate Maharashtra,general,30000
Nilkanthrao Shinde,,Industrial TrainingP Inrisvtaittuete Maharashtra,mpc,30000
Nilkanthrao Shinde,,Industrial TrainingP Inrisvtaittuete Maharashtra,bipc,30000
Nilkanthrao Shinde,,Industrial TrainingP Inrisvtaittuete Maharashtra,cec,30000
Nilkanthrao Shinde,,Industrial TrainingP Inrisvtaittuete Maharashtra,hec,30000
Nilkanthrao Shinde,,Industrial TrainingP Inrisvtaittuete Maharashtra,general,30000
Ahinsa Pvt. ITI Dondaicha,,Maharashtra,mpc,30000
Ahinsa Pvt. ITI Dondaicha,,Maharashtra,bipc,30000
Ahinsa Pvt. ITI Dondaicha,,Maharashtra,cec,30000
Ahinsa Pvt. ITI Dondaicha,,Maharashtra,hec,30000
Ahinsa Pvt. ITI Dondaicha,,Maharashtra,general,30000
Radhikatai Pandav,,ITI Private Maharashtra,mpc,30000
Radhikatai Pandav,,ITI Private Maharashtra,bipc,30000
Radhikatai Pandav,,ITI Private Maharashtra,cec,30000
Radhikatai Pandav,,ITI Private Maharashtra,hec,30000
Radhikatai Pandav,,ITI Private Maharashtra,general,30000
Tantra Bharti Pvt. Iti,,Maharashtra,mpc,30000
Tantra Bharti Pvt. Iti,,Maharashtra,bipc,30000
Tantra Bharti Pvt. Iti,,Maharashtra,cec,30000
Tantra Bharti Pvt. Iti,,Maharashtra,hec,30000
Tantra Bharti Pvt. Iti,,Maharashtra,general,30000
Regal,,ITI Private Maharashtra,mpc,30000
Regal,,ITI Private Maharashtra,bipc,30000
Regal,,ITI Private Maharashtra,cec,30000
Regal,,ITI Private Maharashtra,hec,30000
Regal,,ITI Private Maharashtra,general,30000
Vamanrao Ithape,,Industrial Training InPsrtiivtuattee Maharashtra,mpc,30000
Vamanrao Ithape,,Industrial Training InPsrtiivtuattee Maharashtra,bipc,30000
Vamanrao Ithape,,Industrial Training InPsrtiivtuattee Maharashtra,cec,30000
Vamanrao Ithape,,Industrial Training InPsrtiivtuattee Maharashtra,hec,30000
Vamanrao Ithape,,Industrial Training InPsrtiivtuattee Maharashtra,general,30000
Abdul Majeed,,Industrial Training CentPerrivate Maharashtra,mpc,30000
Abdul Majeed,,Industrial Training CentPerrivate Maharashtra,bipc,30000
Abdul Majeed,,Industrial Training CentPerrivate Maharashtra,cec,30000
Abdul Majeed,,Industrial Training CentPerrivate Maharashtra,hec,30000
Abdul Majeed,,Industrial Training CentPerrivate Maharashtra,general,30000
Apj Abdul Kalam Private I.T.I. Manchi Hill,,Maharashtra,mpc,30000
Apj Abdul Kalam Private I.T.I. Manchi Hill,,Maharashtra,bipc,30000
Apj Abdul Kalam Private I.T.I. Manchi Hill,,Maharashtra,cec,30000
Apj Abdul Kalam Private I.T.I. Manchi Hill,,Maharashtra,hec,30000
Apj Abdul Kalam Private I.T.I. Manchi Hill,,Maharashtra,general,30000
Apteshta Industrial Training Center,,Maharashtra,mpc,30000
Apteshta Industrial Training Center,,Maharashtra,bipc,30000
Apteshta Industrial Training Center,,Maharashtra,cec,30000
